user_id,timestamp,song,artist,session_id,duration
58,2024-06-28 23:25:00,Back in Black,Nirvana,5472,2.87
241,2025-04-12 14:35:00,Smells Like Teen Spirit,AC/DC,6724,7.88
361,2024-05-09 07:24:00,With or Without You,Michael Jackson,4859,9.0
227,2024-08-06 17:39:00,Bohemian Rhapsody,Queen,8108,5.07
826,2024-02-15 23:35:00,Bohemian Rhapsody,AC/DC,9881,8.1
533,2025-03-09 00:53:00,Like a Prayer,Eagles,8915,9.85
27,2025-03-08 09:08:00,Stairway to Heaven,U2,1599,5.76
662,2024-07-18 01:53:00,Back in Black,AC/DC,9463,6.59
761,2025-09-08 19:49:00,Hey Jude,Queen,1714,4.1
873,2024-10-27 10:02:00,Bohemian Rhapsody,Queen,7505,6.87
115,2024-08-23 18:47:00,Comfortably Numb,Eagles,6088,3.73
136,2024-02-09 02:12:00,Bohemian Rhapsody,Led Zeppelin,8979,8.14
120,2025-06-13 10:57:00,Bohemian Rhapsody,AC/DC,5494,5.59
75,2024-08-23 12:34:00,With or Without You,Led Zeppelin,5355,9.4
913,2024-08-07 10:51:00,Like a Prayer,Eagles,4248,8.91
664,2024-12-11 23:44:00,Bohemian Rhapsody,Eagles,7783,2.94
867,2025-09-29 08:49:00,Back in Black,AC/DC,7991,2.66
834,2024-12-04 05:58:00,Hey Jude,Nirvana,7227,8.4
985,2024-05-12 09:40:00,Stairway to Heaven,The Beatles,4893,4.96
956,2025-04-17 14:43:00,Smells Like Teen Spirit,Led Zeppelin,5789,8.35
615,2024-02-28 07:02:00,Stairway to Heaven,Madonna,2278,8.41
761,2025-02-03 15:29:00,Back in Black,Queen,4275,5.24
811,2025-12-20 11:57:00,Hotel California,Michael Jackson,3445,7.77
326,2024-08-02 18:40:00,Hey Jude,Pink Floyd,3753,9.67
213,2024-05-06 12:29:00,With or Without You,Michael Jackson,1215,9.67
814,2024-07-24 13:27:00,With or Without You,The Beatles,4839,5.65
407,2025-05-19 04:19:00,Comfortably Numb,Eagles,4017,9.57
836,2024-11-19 23:41:00,Like a Prayer,U2,5850,2.97
737,2024-01-20 21:27:00,Bohemian Rhapsody,Madonna,2642,4.18
438,2024-07-31 05:28:00,Like a Prayer,The Beatles,7424,6.25
585,2025-04-19 13:15:00,Hey Jude,U2,1994,3.37
916,2025-12-12 20:18:00,With or Without You,Eagles,3618,3.53
957,2024-02-17 15:44:00,Hotel California,Michael Jackson,7656,4.8
300,2024-07-03 05:14:00,Hotel California,Madonna,4306,2.65
593,2024-11-10 22:40:00,Back in Black,The Beatles,4328,7.79
443,2024-04-14 21:12:00,Hotel California,Eagles,5850,8.1
139,2024-05-14 03:08:00,Smells Like Teen Spirit,Madonna,6364,5.85
61,2025-06-12 00:17:00,Billie Jean,AC/DC,3119,6.36
772,2024-02-09 09:47:00,Stairway to Heaven,Led Zeppelin,2827,3.39
450,2024-10-23 07:18:00,Hey Jude,Pink Floyd,3043,10.0
906,2024-02-27 11:27:00,Hey Jude,Madonna,2416,8.41
466,2025-05-02 05:50:00,With or Without You,The Beatles,3802,4.94
776,2024-04-15 01:37:00,Back in Black,Madonna,2551,6.4
251,2025-07-19 20:20:00,Hotel California,Michael Jackson,9082,2.61
618,2025-04-08 12:51:00,Hey Jude,Eagles,6782,8.3
557,2025-09-21 10:17:00,Hey Jude,Madonna,5813,7.1
626,2025-03-26 04:32:00,Stairway to Heaven,Madonna,8966,9.17
456,2024-08-11 14:54:00,Like a Prayer,Nirvana,4584,9.92
832,2024-09-26 04:57:00,Comfortably Numb,Michael Jackson,3096,8.46
422,2025-07-09 18:54:00,Smells Like Teen Spirit,Pink Floyd,1976,2.94
819,2024-10-03 23:15:00,Like a Prayer,Pink Floyd,6893,2.6
436,2025-07-18 02:40:00,Back in Black,Michael Jackson,9368,2.91
111,2025-12-06 12:54:00,Like a Prayer,Madonna,2921,2.86
823,2025-09-06 08:28:00,Bohemian Rhapsody,Nirvana,9850,9.4
774,2025-01-20 10:44:00,Billie Jean,Queen,4883,6.42
692,2025-11-24 04:20:00,Stairway to Heaven,Pink Floyd,8057,3.09
685,2024-02-10 10:03:00,Back in Black,The Beatles,8158,2.76
403,2024-10-31 08:01:00,Hotel California,Michael Jackson,7166,6.37
443,2025-11-09 00:02:00,Billie Jean,Nirvana,8697,4.33
753,2024-01-30 16:43:00,Billie Jean,Pink Floyd,7298,3.21
209,2024-04-12 11:38:00,Smells Like Teen Spirit,Michael Jackson,8900,9.94
23,2025-07-26 04:05:00,Like a Prayer,Pink Floyd,6047,7.0
836,2024-08-28 04:45:00,Hey Jude,Eagles,8327,4.34
565,2025-03-22 21:40:00,Stairway to Heaven,AC/DC,9848,3.72
591,2024-06-04 13:49:00,Like a Prayer,Queen,6937,4.66
636,2025-03-23 16:40:00,Back in Black,The Beatles,1157,4.38
357,2025-06-10 01:29:00,With or Without You,Nirvana,4261,5.14
989,2025-07-07 04:25:00,Smells Like Teen Spirit,Eagles,7227,8.5
533,2024-02-27 08:00:00,Like a Prayer,AC/DC,7486,6.42
340,2024-12-08 16:41:00,Bohemian Rhapsody,Led Zeppelin,7139,2.91
131,2025-04-23 06:05:00,Hey Jude,The Beatles,6339,2.62
356,2024-11-22 07:59:00,Comfortably Numb,Pink Floyd,9237,8.87
32,2024-01-05 20:41:00,Back in Black,The Beatles,3755,4.75
384,2025-09-09 18:31:00,Bohemian Rhapsody,U2,7292,3.07
131,2024-02-20 07:57:00,With or Without You,Led Zeppelin,3708,8.98
149,2024-12-14 18:13:00,Hotel California,Michael Jackson,3692,9.86
786,2025-08-28 13:09:00,Hotel California,AC/DC,6555,4.25
833,2025-08-16 09:24:00,Billie Jean,Nirvana,4452,6.74
198,2025-02-14 02:41:00,Comfortably Numb,U2,4581,9.53
268,2024-12-19 15:22:00,Comfortably Numb,The Beatles,6146,8.44
603,2025-04-07 15:07:00,Stairway to Heaven,Madonna,3819,2.64
635,2024-12-08 02:32:00,Like a Prayer,Pink Floyd,5742,5.41
998,2024-06-06 23:53:00,Smells Like Teen Spirit,Led Zeppelin,3952,8.12
385,2024-12-13 13:55:00,Hey Jude,Michael Jackson,7759,7.22
448,2025-08-09 10:24:00,Like a Prayer,Madonna,2830,9.22
525,2025-05-28 18:51:00,Stairway to Heaven,Pink Floyd,8029,9.25
780,2025-06-18 15:57:00,With or Without You,Queen,5061,8.45
759,2025-03-09 22:25:00,With or Without You,Pink Floyd,2793,8.95
738,2024-03-16 02:20:00,With or Without You,Queen,6400,8.21
339,2024-12-22 23:23:00,With or Without You,U2,6930,6.74
183,2025-09-21 00:33:00,Bohemian Rhapsody,U2,9977,9.01
884,2024-12-22 15:17:00,Hey Jude,The Beatles,4360,7.69
120,2024-07-25 02:27:00,Bohemian Rhapsody,Nirvana,8394,3.17
472,2024-01-14 13:16:00,Bohemian Rhapsody,AC/DC,9088,9.19
639,2024-06-18 07:31:00,Hey Jude,U2,2497,4.82
800,2025-06-21 02:32:00,Smells Like Teen Spirit,Michael Jackson,7004,7.99
90,2025-05-07 16:50:00,Back in Black,U2,6427,5.99
399,2024-03-05 09:15:00,Bohemian Rhapsody,Madonna,9292,4.43
369,2025-01-21 09:32:00,Back in Black,Led Zeppelin,6237,2.66
530,2024-11-13 01:43:00,Billie Jean,Michael Jackson,5879,7.69
109,2025-09-11 09:02:00,Billie Jean,Queen,1265,7.99
409,2024-05-18 19:01:00,Comfortably Numb,AC/DC,2221,9.84
391,2025-06-08 11:33:00,Like a Prayer,Led Zeppelin,5653,8.74
155,2024-12-19 22:27:00,With or Without You,Nirvana,8162,2.7
458,2024-05-01 01:50:00,Comfortably Numb,Pink Floyd,2280,7.42
970,2025-07-07 15:54:00,Hotel California,U2,6370,8.46
538,2025-02-06 22:14:00,Billie Jean,AC/DC,7552,2.59
143,2025-02-01 09:04:00,With or Without You,AC/DC,9828,5.36
828,2024-06-07 11:30:00,Hey Jude,Led Zeppelin,2761,7.75
721,2025-04-20 04:22:00,With or Without You,Led Zeppelin,9886,6.46
529,2025-06-11 12:08:00,Back in Black,Eagles,5170,9.3
43,2024-06-09 14:45:00,Bohemian Rhapsody,Nirvana,5208,7.85
750,2024-12-03 13:44:00,Hotel California,Madonna,6924,6.71
660,2025-05-24 21:32:00,Like a Prayer,Michael Jackson,1484,8.7
249,2024-12-29 14:50:00,Back in Black,Eagles,1947,5.84
651,2024-04-16 13:34:00,Hotel California,AC/DC,5284,3.78
462,2025-10-12 01:56:00,Hotel California,Led Zeppelin,1321,4.37
72,2024-02-26 11:07:00,With or Without You,AC/DC,6828,6.78
488,2024-12-18 15:48:00,Bohemian Rhapsody,Queen,1937,2.91
524,2025-09-16 20:40:00,Comfortably Numb,Madonna,5536,8.55
717,2024-02-06 03:08:00,Hey Jude,U2,3071,7.67
194,2024-08-04 00:12:00,Like a Prayer,Madonna,3904,9.73
285,2025-09-01 06:07:00,Hotel California,Madonna,1207,8.03
478,2024-11-22 01:25:00,Smells Like Teen Spirit,Michael Jackson,9096,8.41
356,2025-01-31 23:22:00,Billie Jean,Michael Jackson,5677,8.06
950,2025-12-31 19:37:00,Like a Prayer,The Beatles,2287,5.54
901,2024-04-15 22:38:00,With or Without You,Michael Jackson,6739,2.77
568,2025-04-04 19:08:00,Smells Like Teen Spirit,The Beatles,8723,7.29
15,2025-06-20 17:44:00,Stairway to Heaven,Madonna,2564,3.36
630,2025-09-21 09:31:00,Stairway to Heaven,Madonna,7856,3.06
42,2025-06-11 00:26:00,Comfortably Numb,Pink Floyd,2047,4.67
606,2025-07-02 16:57:00,Like a Prayer,U2,4235,8.7
313,2025-09-08 06:10:00,Stairway to Heaven,AC/DC,1845,2.73
641,2025-01-04 03:52:00,With or Without You,Nirvana,9874,9.0
258,2025-11-10 20:31:00,Comfortably Numb,Eagles,4246,2.76
322,2024-04-15 05:26:00,Billie Jean,The Beatles,2935,6.92
913,2024-11-21 13:04:00,Like a Prayer,Michael Jackson,7022,3.66
190,2024-11-21 08:16:00,Comfortably Numb,Queen,8522,5.16
265,2025-05-11 11:48:00,Billie Jean,Michael Jackson,3650,6.73
521,2024-07-14 12:51:00,Hotel California,Pink Floyd,7542,3.87
430,2025-10-16 18:15:00,Billie Jean,Nirvana,3283,8.39
783,2024-03-30 18:25:00,Billie Jean,U2,6442,7.57
264,2025-06-28 15:35:00,Back in Black,AC/DC,8242,7.61
611,2024-11-02 17:47:00,Back in Black,Queen,1682,9.83
674,2025-09-16 19:46:00,Back in Black,Queen,7458,3.78
529,2025-06-11 01:08:00,Hotel California,Pink Floyd,6651,5.4
14,2025-12-08 08:55:00,Bohemian Rhapsody,The Beatles,3788,3.92
909,2025-06-01 06:55:00,Back in Black,Led Zeppelin,8334,5.9
959,2025-09-14 08:34:00,Smells Like Teen Spirit,The Beatles,9454,7.01
625,2025-07-25 21:34:00,Back in Black,Led Zeppelin,1267,9.55
515,2025-02-11 05:58:00,Comfortably Numb,The Beatles,6861,7.62
64,2025-02-10 09:37:00,Hey Jude,Nirvana,7344,8.11
853,2024-04-10 00:32:00,Comfortably Numb,AC/DC,9845,2.55
806,2025-01-24 22:31:00,Comfortably Numb,Nirvana,8868,3.02
525,2024-04-19 01:58:00,Stairway to Heaven,Queen,1360,7.25
407,2025-05-16 21:34:00,With or Without You,Michael Jackson,7368,9.15
981,2025-03-09 01:53:00,Billie Jean,U2,3181,5.15
385,2025-08-21 15:19:00,Hotel California,Eagles,1783,6.05
570,2024-09-14 06:53:00,With or Without You,Queen,8359,9.59
599,2024-02-05 19:51:00,Hotel California,Eagles,5800,6.82
90,2025-02-13 03:08:00,With or Without You,U2,9330,8.24
146,2025-08-18 01:53:00,Comfortably Numb,Madonna,1747,9.89
124,2024-07-30 18:36:00,Hotel California,Madonna,6866,4.04
170,2025-12-14 09:12:00,Back in Black,AC/DC,6573,3.57
716,2024-02-27 11:33:00,Hotel California,Pink Floyd,4245,3.19
477,2025-06-02 15:50:00,Hotel California,The Beatles,6868,9.57
419,2024-09-21 22:48:00,Billie Jean,U2,1148,4.07
471,2024-11-18 06:59:00,Comfortably Numb,Michael Jackson,2750,3.88
873,2025-08-31 23:43:00,Stairway to Heaven,Nirvana,7138,3.0
133,2024-05-13 19:17:00,Smells Like Teen Spirit,Led Zeppelin,4921,5.79
394,2025-04-24 12:50:00,Like a Prayer,Pink Floyd,3349,7.54
239,2025-01-09 22:45:00,Like a Prayer,The Beatles,1616,5.8
360,2024-01-09 08:11:00,Comfortably Numb,Eagles,3374,7.19
11,2024-04-24 18:29:00,Smells Like Teen Spirit,Madonna,3847,4.37
347,2024-04-07 23:14:00,Bohemian Rhapsody,Nirvana,9096,5.03
276,2024-05-09 17:18:00,Hey Jude,Pink Floyd,1827,9.47
395,2025-09-04 11:25:00,Smells Like Teen Spirit,U2,4436,5.54
53,2025-10-26 15:03:00,With or Without You,The Beatles,6962,4.15
724,2025-08-01 00:15:00,Like a Prayer,Michael Jackson,5982,4.35
990,2024-06-23 16:42:00,Stairway to Heaven,The Beatles,6610,9.81
807,2025-11-14 22:33:00,Smells Like Teen Spirit,Madonna,5402,4.75
746,2024-08-03 06:18:00,Smells Like Teen Spirit,Madonna,3899,6.87
211,2025-04-14 19:08:00,Billie Jean,Led Zeppelin,6967,7.39
699,2025-03-22 20:10:00,Hey Jude,AC/DC,8478,5.25
932,2025-04-19 17:46:00,Back in Black,Queen,3965,7.8
608,2025-05-20 12:26:00,Hotel California,Michael Jackson,8409,9.81
688,2025-09-02 15:57:00,Smells Like Teen Spirit,Pink Floyd,4291,2.54
319,2024-02-08 05:29:00,Like a Prayer,Led Zeppelin,3351,8.48
726,2025-06-22 17:11:00,Bohemian Rhapsody,U2,6999,5.93
568,2024-08-01 08:24:00,With or Without You,Nirvana,7947,7.86
446,2025-01-21 06:47:00,Like a Prayer,Nirvana,4149,8.95
696,2025-04-10 18:53:00,Hey Jude,AC/DC,8786,9.82
754,2025-10-09 18:47:00,Back in Black,Led Zeppelin,1759,2.65
890,2024-06-07 04:44:00,Billie Jean,Eagles,7152,8.42
570,2025-11-12 23:57:00,Smells Like Teen Spirit,Eagles,1751,7.59
161,2025-10-05 21:12:00,Bohemian Rhapsody,Madonna,5378,8.27
457,2025-10-18 14:48:00,Hey Jude,Pink Floyd,1000,3.56
799,2025-08-21 19:22:00,Stairway to Heaven,Madonna,1532,7.63
972,2024-07-08 13:11:00,Bohemian Rhapsody,Pink Floyd,9354,6.12
586,2025-12-12 03:14:00,Stairway to Heaven,Pink Floyd,4535,9.23
480,2024-10-10 13:37:00,Billie Jean,Queen,3904,5.75
493,2025-08-30 20:54:00,Smells Like Teen Spirit,Nirvana,8694,8.58
333,2025-10-28 19:05:00,Comfortably Numb,Michael Jackson,7896,7.72
281,2025-09-02 08:18:00,With or Without You,AC/DC,3672,4.67
605,2024-06-06 00:56:00,Bohemian Rhapsody,Led Zeppelin,9200,4.67
276,2025-02-28 16:31:00,With or Without You,Pink Floyd,8529,2.71
484,2025-11-15 16:46:00,Comfortably Numb,Eagles,5823,5.29
315,2025-01-15 05:43:00,Back in Black,Nirvana,4218,4.96
313,2025-08-16 00:27:00,Hotel California,U2,7777,8.3
413,2024-04-23 20:22:00,Back in Black,The Beatles,9431,8.88
747,2025-01-16 19:57:00,Stairway to Heaven,Eagles,2040,7.54
228,2024-07-27 01:30:00,Billie Jean,AC/DC,7148,6.5
859,2025-07-01 20:13:00,Smells Like Teen Spirit,Pink Floyd,9642,4.21
167,2025-09-19 21:22:00,Smells Like Teen Spirit,Michael Jackson,5632,7.93
498,2025-09-16 10:49:00,Smells Like Teen Spirit,Eagles,4100,5.87
352,2024-09-26 02:09:00,Bohemian Rhapsody,The Beatles,1850,8.21
608,2024-01-03 13:42:00,Bohemian Rhapsody,Madonna,9174,4.36
553,2025-08-03 20:15:00,With or Without You,Madonna,1841,3.86
157,2024-12-09 22:39:00,Like a Prayer,AC/DC,5008,3.82
604,2025-08-22 14:51:00,Like a Prayer,Michael Jackson,2518,5.01
639,2025-10-11 23:27:00,Hey Jude,Queen,9604,2.94
985,2024-04-16 10:18:00,Smells Like Teen Spirit,The Beatles,6951,8.28
199,2024-09-16 15:15:00,Billie Jean,Michael Jackson,7349,8.44
709,2024-09-06 21:56:00,Hotel California,Eagles,3108,6.84
270,2024-12-02 22:13:00,Hotel California,The Beatles,8669,2.91
929,2025-07-14 09:21:00,Comfortably Numb,Led Zeppelin,7677,6.58
562,2024-10-07 15:01:00,Smells Like Teen Spirit,Led Zeppelin,5269,9.49
708,2025-06-05 03:55:00,Hey Jude,Michael Jackson,1281,6.83
470,2024-09-10 16:32:00,Smells Like Teen Spirit,U2,5370,9.46
740,2025-04-22 20:41:00,Like a Prayer,Pink Floyd,2555,2.64
101,2025-04-04 23:37:00,Smells Like Teen Spirit,Queen,2935,5.52
116,2025-08-10 22:21:00,Comfortably Numb,Madonna,5895,9.34
855,2025-01-11 12:01:00,Stairway to Heaven,Eagles,5498,4.93
301,2024-12-02 15:33:00,Stairway to Heaven,Eagles,8868,7.74
360,2024-06-17 01:46:00,Stairway to Heaven,Michael Jackson,3328,5.17
377,2025-07-15 13:31:00,Like a Prayer,Pink Floyd,2182,9.94
305,2024-04-15 22:51:00,Hotel California,Led Zeppelin,6130,5.32
455,2025-11-13 15:20:00,Bohemian Rhapsody,Pink Floyd,9732,5.55
146,2024-10-21 01:08:00,Bohemian Rhapsody,Nirvana,4452,3.0
283,2024-05-05 09:53:00,Comfortably Numb,Eagles,1808,5.54
736,2025-06-03 21:52:00,Bohemian Rhapsody,Queen,5289,8.01
369,2024-05-08 16:03:00,Hotel California,The Beatles,3735,9.3
442,2024-06-06 20:57:00,With or Without You,Queen,1281,4.59
137,2024-05-14 11:02:00,Like a Prayer,Queen,5548,4.51
397,2025-08-26 23:15:00,Like a Prayer,AC/DC,5134,5.23
683,2025-06-17 15:13:00,Bohemian Rhapsody,AC/DC,8755,3.35
712,2025-01-31 12:21:00,Back in Black,Queen,9859,8.27
882,2025-12-15 13:18:00,Smells Like Teen Spirit,Eagles,1101,9.77
811,2025-09-02 03:06:00,Like a Prayer,Michael Jackson,5679,3.7
363,2024-12-06 12:41:00,Like a Prayer,Pink Floyd,4186,3.35
517,2024-06-18 22:02:00,Hey Jude,Eagles,2280,2.91
216,2024-04-17 08:55:00,With or Without You,Michael Jackson,1233,9.91
721,2024-10-28 00:46:00,Back in Black,Queen,4652,7.74
809,2025-12-15 23:06:00,Back in Black,AC/DC,3992,5.53
160,2025-10-11 19:00:00,Bohemian Rhapsody,Pink Floyd,8488,4.59
35,2025-02-08 08:52:00,Bohemian Rhapsody,U2,4112,9.52
889,2025-11-18 10:18:00,Hotel California,Eagles,7035,8.13
2,2024-10-15 08:24:00,Stairway to Heaven,AC/DC,8358,8.22
347,2024-01-29 10:21:00,Hey Jude,Madonna,2264,4.21
620,2024-02-11 23:53:00,Stairway to Heaven,Michael Jackson,7828,9.43
985,2025-06-04 14:49:00,Hotel California,The Beatles,7987,3.99
122,2024-03-11 21:06:00,Like a Prayer,Queen,5422,6.58
247,2025-04-08 18:52:00,Billie Jean,Queen,4308,8.13
300,2025-07-15 03:27:00,With or Without You,The Beatles,9181,9.7
622,2025-11-22 03:55:00,Stairway to Heaven,Led Zeppelin,7618,5.85
288,2024-09-30 18:26:00,Like a Prayer,U2,4370,8.44
109,2025-01-22 09:28:00,Billie Jean,Michael Jackson,6178,8.96
941,2025-10-15 06:28:00,Back in Black,Queen,9166,9.21
423,2024-04-20 05:42:00,Back in Black,Led Zeppelin,1252,8.81
124,2025-08-15 17:01:00,With or Without You,AC/DC,9072,4.5
719,2024-02-01 01:27:00,Comfortably Numb,Nirvana,5073,7.81
157,2024-08-18 09:56:00,Like a Prayer,Eagles,7106,5.56
798,2024-05-09 10:45:00,Hotel California,The Beatles,9242,9.68
883,2024-08-14 22:33:00,Smells Like Teen Spirit,Queen,5037,3.46
109,2024-11-28 14:42:00,Comfortably Numb,U2,9698,8.71
969,2025-02-25 00:32:00,Billie Jean,Queen,9614,9.81
762,2024-11-02 12:12:00,With or Without You,Madonna,7963,9.8
151,2024-03-22 12:34:00,Stairway to Heaven,Queen,8852,9.73
442,2025-03-28 00:22:00,Hotel California,Queen,3067,6.39
939,2024-09-12 23:58:00,Like a Prayer,Led Zeppelin,2425,2.86
725,2025-08-04 06:17:00,Hotel California,Michael Jackson,2052,8.51
269,2024-09-12 05:20:00,Billie Jean,AC/DC,2367,5.52
859,2024-03-10 15:33:00,Hotel California,Madonna,3703,5.35
890,2025-03-11 02:18:00,With or Without You,Nirvana,8490,4.26
486,2024-01-01 22:30:00,Hotel California,The Beatles,2382,3.35
287,2025-11-03 20:06:00,Comfortably Numb,Led Zeppelin,1467,5.16
188,2024-09-02 04:06:00,Back in Black,AC/DC,1089,7.05
987,2024-04-02 17:42:00,Billie Jean,Pink Floyd,8299,6.73
565,2024-12-02 15:49:00,Stairway to Heaven,The Beatles,3642,7.36
325,2024-01-16 05:07:00,Like a Prayer,Queen,6021,8.26
446,2025-04-17 07:47:00,Stairway to Heaven,Michael Jackson,6346,7.5
377,2024-04-26 17:17:00,Stairway to Heaven,Pink Floyd,9624,5.47
835,2025-01-18 14:28:00,Comfortably Numb,Led Zeppelin,1021,7.37
344,2024-05-03 10:43:00,With or Without You,U2,7943,4.46
808,2025-07-08 07:02:00,Smells Like Teen Spirit,AC/DC,6221,4.38
429,2025-06-08 10:04:00,Billie Jean,Madonna,2138,6.67
874,2025-12-21 16:10:00,Hey Jude,AC/DC,7636,9.9
414,2024-02-20 21:57:00,Billie Jean,Led Zeppelin,1805,9.35
884,2025-08-13 09:21:00,Bohemian Rhapsody,Eagles,6069,2.75
356,2025-08-28 01:08:00,Hey Jude,The Beatles,4994,3.54
625,2025-12-11 10:15:00,Hey Jude,U2,9847,3.96
863,2024-08-04 19:59:00,Comfortably Numb,The Beatles,2998,6.65
721,2024-11-24 08:38:00,Billie Jean,Madonna,2617,8.42
147,2024-01-04 16:25:00,Like a Prayer,Madonna,1006,7.93
837,2024-01-17 13:26:00,Like a Prayer,Nirvana,6408,2.6
828,2025-05-18 02:10:00,Like a Prayer,Michael Jackson,6318,5.74
950,2025-08-30 15:44:00,Bohemian Rhapsody,Pink Floyd,2584,4.1
946,2025-04-11 05:31:00,Hey Jude,Led Zeppelin,2088,8.73
272,2025-01-17 10:14:00,With or Without You,Led Zeppelin,8235,3.05
225,2025-09-25 05:46:00,Back in Black,Queen,6012,5.24
231,2024-06-12 09:35:00,Comfortably Numb,Led Zeppelin,1437,8.61
146,2025-08-27 12:32:00,Smells Like Teen Spirit,Nirvana,4617,2.63
440,2024-11-13 02:34:00,Comfortably Numb,AC/DC,3254,5.1
788,2024-10-25 19:58:00,Back in Black,Nirvana,9260,6.23
567,2024-10-15 03:24:00,With or Without You,Led Zeppelin,1727,3.23
494,2025-12-04 07:39:00,Hotel California,Nirvana,1195,2.73
9,2025-07-11 11:20:00,Comfortably Numb,The Beatles,3453,9.56
452,2024-04-23 19:17:00,Smells Like Teen Spirit,Pink Floyd,2532,3.74
823,2025-12-18 07:32:00,With or Without You,Madonna,1335,9.87
158,2024-12-17 00:12:00,Billie Jean,Nirvana,9946,3.43
340,2025-07-07 03:26:00,Hotel California,Michael Jackson,8954,4.91
219,2024-12-25 18:23:00,Like a Prayer,Nirvana,6826,3.1
676,2025-04-20 13:40:00,Billie Jean,U2,8385,9.32
531,2025-10-26 01:10:00,Hey Jude,Eagles,4932,8.57
232,2025-12-06 09:16:00,Hotel California,Eagles,8609,4.74
763,2024-08-26 11:35:00,Hotel California,AC/DC,1437,3.73
730,2025-12-22 21:45:00,With or Without You,Michael Jackson,8613,9.68
71,2025-07-05 09:06:00,Smells Like Teen Spirit,Michael Jackson,5766,4.94
488,2025-02-08 14:38:00,Back in Black,AC/DC,7874,3.32
24,2024-02-07 14:03:00,With or Without You,U2,5372,7.06
683,2025-06-21 08:08:00,Hotel California,Madonna,2806,5.71
158,2025-09-29 04:08:00,Smells Like Teen Spirit,AC/DC,9896,7.99
706,2025-03-04 21:42:00,Billie Jean,Nirvana,9869,3.84
265,2025-08-27 19:52:00,Bohemian Rhapsody,Pink Floyd,4343,6.97
102,2025-06-07 01:39:00,Hey Jude,AC/DC,5252,5.38
909,2024-12-03 02:01:00,Comfortably Numb,Eagles,3945,7.1
385,2025-07-31 22:50:00,Stairway to Heaven,Madonna,9830,9.56
141,2024-04-21 19:10:00,Hey Jude,U2,9496,9.39
642,2025-09-07 04:42:00,Bohemian Rhapsody,Led Zeppelin,5169,7.96
224,2024-09-14 05:28:00,Back in Black,Michael Jackson,2682,9.61
10,2024-09-15 13:01:00,Hey Jude,Led Zeppelin,6277,8.3
192,2024-03-27 09:15:00,Stairway to Heaven,Queen,5731,6.41
101,2025-04-06 01:17:00,Hotel California,Pink Floyd,6210,7.78
543,2024-03-15 22:25:00,Hey Jude,Nirvana,4750,5.44
689,2024-08-04 14:58:00,Hey Jude,Eagles,9749,3.33
500,2025-08-27 22:55:00,Hey Jude,Eagles,5569,3.13
808,2024-04-16 00:03:00,Billie Jean,Eagles,7004,9.32
349,2025-06-05 09:57:00,Back in Black,Madonna,5144,9.48
490,2025-08-02 05:44:00,Smells Like Teen Spirit,Eagles,3941,6.22
809,2024-05-25 03:52:00,Like a Prayer,U2,9876,6.4
524,2025-01-31 19:45:00,Hey Jude,Nirvana,9672,8.93
669,2025-06-22 11:19:00,Hotel California,Madonna,4727,5.45
731,2024-12-28 02:42:00,Back in Black,Led Zeppelin,2811,4.44
901,2025-06-03 15:57:00,Bohemian Rhapsody,Madonna,1233,7.45
827,2025-03-17 10:14:00,Comfortably Numb,Michael Jackson,6204,9.1
27,2025-12-08 19:05:00,Comfortably Numb,Led Zeppelin,7198,6.55
505,2024-02-13 23:56:00,Hotel California,Madonna,3654,5.64
359,2024-04-15 06:40:00,Bohemian Rhapsody,The Beatles,9760,6.47
284,2024-04-27 09:54:00,Back in Black,U2,3464,5.88
412,2024-03-06 23:12:00,Smells Like Teen Spirit,The Beatles,6538,5.14
375,2024-11-05 17:53:00,Bohemian Rhapsody,Madonna,5191,9.2
596,2025-10-12 13:38:00,Smells Like Teen Spirit,Led Zeppelin,9978,4.4
403,2025-08-16 17:18:00,Billie Jean,AC/DC,2148,4.74
364,2025-04-27 13:56:00,Billie Jean,Pink Floyd,7239,3.49
694,2025-07-04 05:08:00,Comfortably Numb,Madonna,9360,9.77
884,2025-08-04 09:45:00,With or Without You,Michael Jackson,8709,9.46
565,2024-01-12 03:04:00,Stairway to Heaven,Madonna,6059,3.57
945,2024-12-12 09:00:00,Bohemian Rhapsody,AC/DC,9685,4.9
503,2024-08-25 00:18:00,Billie Jean,U2,5909,3.22
709,2025-05-20 14:19:00,Smells Like Teen Spirit,Queen,8365,4.67
1000,2024-08-30 21:26:00,Comfortably Numb,The Beatles,9579,7.17
395,2025-08-01 09:04:00,Hotel California,Pink Floyd,2621,5.74
564,2025-06-15 22:39:00,Stairway to Heaven,Queen,5811,6.98
974,2025-05-04 08:42:00,Back in Black,Nirvana,6093,7.81
791,2024-07-11 01:55:00,Like a Prayer,Nirvana,4048,8.16
476,2025-02-21 12:53:00,Like a Prayer,Nirvana,5798,9.18
335,2024-01-14 19:28:00,Hey Jude,The Beatles,5929,7.36
410,2024-11-16 18:42:00,Like a Prayer,The Beatles,7653,8.14
772,2024-03-11 06:29:00,Smells Like Teen Spirit,Queen,5417,7.72
72,2024-07-10 10:03:00,Stairway to Heaven,U2,5430,8.38
873,2025-02-01 02:22:00,Billie Jean,Eagles,2769,4.88
446,2025-08-24 10:55:00,With or Without You,U2,8670,8.93
271,2025-02-06 07:06:00,Hey Jude,Led Zeppelin,8813,6.24
20,2024-11-25 22:45:00,Hey Jude,Queen,9358,9.44
